Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
   [6] slaDtp2s(double, double, double, double, double*, double*) [67] std::allocator<std::string>::~allocator() [44] void std::__destroy_aux<std::string*>(std::string*, std::string*, std::__false_type)
   [7] slaDranrm(double)      [92] std::allocator<std::string>::~allocator() [45] void std::__destroy_aux<long*>(long*, long*, std::__true_type)
  [49] __gnu_cxx::new_allocator<std::string>::deallocate(std::string*, unsigned int) [38] std::allocator<long>::allocator(std::allocator<long> const&) [124] std::string* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*)
  [50] __gnu_cxx::new_allocator<std::string>::allocate(unsigned int, void const*) [62] std::allocator<long>::allocator() [125] long* std::uninitialized_copy<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*)
  [33] __gnu_cxx::new_allocator<std::string>::new_allocator(__gnu_cxx::new_allocator<std::string> const&) [52] std::allocator<long>::allocator(std::allocator<long> const&) [70] long* std::uninitialized_copy<long*, long*>(long*, long*, long*)
 [104] __gnu_cxx::new_allocator<std::string>::new_allocator() [35] std::allocator<long>::~allocator() [126] std::string* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::string>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::allocator<std::string>)
  [31] __gnu_cxx::new_allocator<std::string>::~new_allocator() [53] std::allocator<long>::~allocator() [127] long* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, long>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, std::allocator<long>)
  [74] __gnu_cxx::new_allocator<long>::deallocate(long*, unsigned int) [23] std::char_traits<char>::length(char const*) [71] long* std::__uninitialized_copy_a<long*, long*, long>(long*, long*, long*, std::allocator<long>)
  [75] __gnu_cxx::new_allocator<long>::allocate(unsigned int, void const*) [113] std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned int) [128] std::string* std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::__false_type)
  [84] __gnu_cxx::new_allocator<long>::construct(long*, long const&) [93] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl(std::allocator<std::string> const&) [129] long* std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, std::__true_type)
  [34] __gnu_cxx::new_allocator<long>::new_allocator(__gnu_cxx::new_allocator<long> const&) [94] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [72] long* std::__uninitialized_copy_aux<long*, long*>(long*, long*, long*, std::__true_type)
  [58] __gnu_cxx::new_allocator<long>::new_allocator() [95] std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned int) [130] long* std::copy<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*)
  [32] __gnu_cxx::new_allocator<long>::~new_allocator() [80] std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [73] long* std::copy<long*, long*>(long*, long*, long*)
  [85] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string const* const&) [114] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(std::allocator<std::string> const&) [131] void std::fill<long*, int>(long*, long*, int const&)
  [27] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::operator++() [115] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(unsigned int, std::allocator<std::string> const&) [46] void std::_Destroy<std::string*>(std::string*, std::string*)
  [86] __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >::__normal_iterator(long const* const&) [96] std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [101] void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>)
  [40] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [81] std::_Vector_base<long, std::allocator<long> >::_M_allocate(unsigned int) [47] void std::_Destroy<long*>(long*, long*)
 [105] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator() [54] std::_Vector_base<long, std::allocator<long> >::_Vector_impl::_Vector_impl(std::allocator<long> const&) [48] void std::_Destroy<long*, long>(long*, long*, std::allocator<long>)
  [87] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator++(int) [55] std::_Vector_base<long, std::allocator<long> >::_Vector_impl::~_Vector_impl() [16] void std::_Destroy<std::string>(std::string*)
  [36] __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::__normal_iterator(long* const&) [43] std::_Vector_base<long, std::allocator<long> >::_M_deallocate(long*, unsigned int) [22] bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
 [102] __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::__normal_iterator() [39] std::_Vector_base<long, std::allocator<long> >::_M_get_Tp_allocator() [24] std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [66] __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::operator++(int) [63] std::_Vector_base<long, std::allocator<long> >::_Vector_base(std::allocator<long> const&) [18] std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  [82] bool __gnu_cxx::operator< <std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [116] std::_Vector_base<long, std::allocator<long> >::_Vector_base(unsigned int, std::allocator<long> const&) [19] std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [76] bool __gnu_cxx::operator< <long*, std::vector<long, std::allocator<long> > >(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > > const&, __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > > const&) [56] std::_Vector_base<long, std::allocator<long> >::~_Vector_base() [21] operator new(unsigned int, void*)
  [25] bool __gnu_cxx::operator!=<std::string const*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&) [68] long* std::__copy_normal<false, false>::__copy_n<long*, long*>(long*, long*, long*)
